date,headline,abstract,lead_paragraph,section,url
2016-09-01,What’s on TV Thursday: ‘Holy Hell’ and ‘Ground Zero Rising’,Will Allen documents life in a cult in “Holy Hell.” And Jim Cramer tours the World Trade Center site in “Ground Zero Rising: Freedom vs. Fear.”,"Will Allen documents life in a cult as bliss gives way to rage in “Holy Hell,” whose executive producers include Jared Leto. And Jim Cramer tours the World Trade Center site in “Ground Zero Rising: Freedom vs. Fear.”",Arts,https://www.nytimes.com/2016/09/01/arts/television/whats-on-tv-thursday-holy-hell-and-ground-zero-rising.html
2016-09-01,Yankees Exhaust Bullpen on Way to Edging Royals,"The team used all but one of its relievers in a 13-inning victory, winning the series and creeping closer to a wild-card berth.","KANSAS CITY, Mo. — The Yankees traded two of the majors’ best relievers in late July, prioritizing the future over a long-shot push for the playoffs. They could not have expected nights like Wednesday, when six relievers no-hit the reigning World Series champions for seven innings to lock down a comeback victory.",Sports,https://www.nytimes.com/2016/09/01/sports/baseball/ny-yankees-kansas-city-royals-13-innings.html
2016-09-01,Word of the Day + Quiz | confluence,This word has appeared in 124 New York Times articles in the past year.,"confluence • \ˈkän-ˌflü-ən(t)s, kən-ˈ\ • noun ",Education,https://learning.blogs.nytimes.com/2016/09/01/word-of-the-day-quiz-confluence/
2016-09-01,How Tech Giants Are Devising Real Ethics for Artificial Intelligence,"Four people involved in the creation of an industry partnership say its intent will be clear: to ensure that A.I. research is focused on things that will benefit people, not hurt them.","SAN FRANCISCO — For years, science-fiction moviemakers have been making us fear the bad things that artificially intelligent machines might do to their human creators. But for the next decade or two, our biggest concern is more likely to be that robots will take away our jobs or bump into us on the highway.",Technology,https://www.nytimes.com/2016/09/02/technology/artificial-intelligence-ethics.html
2016-09-01,"Cabanas, Daiquiris and Squabbles: Life at a New York Beach Club","At the Silver Gull Beach Club in Breezy Point, Queens, George Etheredge documented how some New Yorkers whiled away leisure time at their summertime idyll.","At the Silver Gull Beach Club in Breezy Point, Queens, George Etheredge documented how some New Yorkers whiled away leisure time at their summertime idyll.",Blogs,https://www.nytimes.com/slideshow/2016/09/01/blogs/cabanas-daiquiris-and-squabbles-life-at-a-new-york-beach-club.html
2016-09-01,Reversal of Fortune for Bill Clinton and Kenneth Starr,"Bill Clinton appears on his way back to the White House (as first husband), while Kenneth Starr, the prosecutor who once pursued him, is out of a job.","So Bill Clinton appears well on his way back to the White House (albeit in a different capacity) while Kenneth W. Starr, the independent counsel who pursued him and his sexual indiscretions all the way to his impeachment, is out of a job. Anyone who imagined such a reciprocal reversal of fortune belongs in a Hollywood writers’ room — although probably not even “The West Wing” would have offered up such a plot twist.",Opinion,https://www.nytimes.com/2016/09/01/opinion/the-president-the-prosecutor-and-the-wheel-of-fortune.html
2016-09-01,Pariahs for Donald Trump,"ISIS jihadists, North Korea and the K.K.K. agree on a candidate.","To read newspapers like this one, you might think that almost nobody has endorsed Donald Trump. Ah, but maybe that’s because The Times is, as Trump puts it, “totally dishonest,” “failing” and “a disgusting fraud.”",Opinion,https://www.nytimes.com/2016/09/01/opinion/pariahs-for-donald-trump.html
2016-09-01,Why This Economy Needs Donald Trump,We’re facing dismal growth and an economy that leaves millions of Americans out of work and out of luck. It’s time for a shock to the system.,"This year, the media has been focused largely on the election process — campaign managers, speaking styles, every slip and misstep. That’s been entertaining, but the policy differences between the two sides are much more important, and the most crucial difference may be over economic policy.",Opinion,https://www.nytimes.com/2016/09/01/opinion/why-this-economy-needs-donald-trump.html
2016-09-01,A Question About Friends Reveals a Lot About Class Divides,How many of your closest friends didn’t graduate from college?,"You may have been asked at some point in your life how many of your friends are white or black, as a test for racial inclusiveness.",The Upshot,https://www.nytimes.com/2016/09/01/upshot/a-question-about-friends-reveals-a-lot-about-class-divides.html
2016-09-01,Americans and Their Flag,Are U.S. citizens too obsessed with national symbols? Should we care if someone decides to not stand for the national anthem?,,Opinion,https://www.nytimes.com/roomfordebate/2016/09/01/americans-and-their-flag
2016-09-01,"Obamacare Premiums Set to Rise, Even for Savvy Shoppers","Prices for the most popular plans in 18 states are rising by 11 percent, doubling last year’s increase, according to a new analysis.","In the last few years, even though premiums in the Affordable Care Act’s health insurance marketplaces were rising, most customers could avoid a big price rise by shopping for a cheaper plan.",The Upshot,https://www.nytimes.com/2016/09/01/upshot/obamacare-premiums-set-to-rise-even-for-savvy-shoppers.html
2016-09-01,Can Trump Win on Native Soil?,"His campaign sees a path to victory that runs through Mexico, but a look at New Hampshire tells us more about his chances on Election Day.","Before setting off on Wednesday to visit Enrique Peña Nieto, the president of Mexico, Donald Trump appeared to be making a feint toward equivocation on immigration and trade. But with less than 10 weeks to go before Election Day, a blustering Trump told an expectant audience in Arizona that he wasn’t reneging on his signature promise. After failing to address the issue with Peña Nieto in a serious way — bringing back nothing concrete and providing no further details — he blithely told a rally in Phoenix:",Opinion,https://www.nytimes.com/2016/09/01/opinion/campaign-stops/can-trump-win-on-native-soil.html
2016-09-01,"Tim Cook, Apple Chief, Defends Tax Practices and Says Cash Will Return to U.S.",The company’s chief executive said in an interview with an Irish broadcaster that the European Union’s tax decision was “maddening” and politically motivated.,"Apple’s chief executive on Thursday stepped up the outrage over Europe’s demands that it pay a record $14.5 billion in unpaid taxes, calling the decision “maddening” and expressing confidence it would be overturned.",Technology,https://www.nytimes.com/2016/09/02/technology/apple-tax-ireland-tim-cook.html
2016-09-01,"Cabanas, Daiquiris and Squabbles: Life at a New York Beach Club","At the Silver Gull Beach Club in Breezy Point, Queens, George Etheredge documented how some New Yorkers whiled away leisure time at their summertime idyll.","Labor Day looms, autumn is on the horizon and the cabana dwellers at the Silver Gull Beach Club in Breezy Point, Queens, will soon pack up and shake out their towels. “The heat wave and the crowds are just old news,” the Drifters sang in 1964, a year after the club opened, in their ode to another summer gone by, “but I’ve still got some sand in my shoes.” ",Multimedia/Photos,https://lens.blogs.nytimes.com/2016/09/01/cabanas-daiquiris-and-squabbles-life-at-a-new-york-beach-club/
2016-09-01,Report Finds Ban Hasn’t Halted Use of Cluster Bombs in Syria or Yemen,"Most of the world’s countries have signed a treaty banning the munitions, but not the United States and Russia, where many such bombs were made.","Cluster bombs, which have been used since World War II to kill and maim indiscriminately, were outlawed under an international treaty that was adopted in 2008.",World,https://www.nytimes.com/2016/09/02/world/middleeast/cluster-bombs-syria-yemen.html
2016-09-01,"This Fashion Week, Google Gets a New Look",The latest tech giant to woo the fashion world isn’t a social network. It’s a search engine.,"SAN FRANCISCO — It seems to escalate every catwalk season. First one brand does it. Then another. Then another ups the ante. It happens in New York, London, Milan and Paris.",Fashion & Style,https://www.nytimes.com/2016/09/01/fashion/new-york-fashion-week-google.html
2016-09-01,Picture Prompt | Large Man,This illustration went with a 2013 article in The Times. What do you think this image is saying? What can you predict about the article if this was the picture that illustrated it?,This illustration went with a 2013 article in The Times. You can see a bigger version here.,Education,https://learning.blogs.nytimes.com/2016/09/01/picture-prompt-large-man/
2016-09-01,Explaining What Donald Trump Wants to Do Now on Immigration,"His proposals include ending so-called sanctuary cities, assembling a deportation task force, maintaining “zero tolerance for criminal aliens” and putting up a wall.","With calls to end so-called sanctuary cities, create a deportation task force and maintain “zero tolerance for criminal aliens,” Donald J. Trump laid out a 10-point immigration plan on Wednesday in Phoenix that reverted to the tough, uncompromising talk on the issue that has powered his appeal to his strongest supporters. While he is no longer talking about immediately deporting the estimated 11 million people in the United States illegally, he also distanced himself from any notion that they could gain legal status anytime soon.",U.S.,https://www.nytimes.com/2016/09/02/us/politics/donald-trump-far-from-softening-lays-out-tough-immigration-plans.html
2016-09-01,"Traveling Alone, With Help","From Las Vegas to Los Angeles, thanks to several strangers.","I was driving through the Nevada desert on a hot morning in late July, going from Las Vegas to Los Angeles in a brand-new silver Nissan Versa. This was my first time driving in the United States and my first time driving an automatic car. I had asked for a manual transmission, but the rental agency didn’t have one. In my country, Argentina, everyone drives a manual.",Magazine,https://www.nytimes.com/2016/09/04/magazine/traveling-alone-with-help.html
2016-09-01,How to Tickle Someone,Be unpredictable. Keep things consensual.,"“Stop, start again, be surprising,” says Marina Davila-Ross, a professor at Britain’s University of Portsmouth who studies laughter and play. Unpredictability is the key element of tickling, which is why you cannot tickle yourself. Brains are prediction machines; if your own hand reaches in for a tickle, your brain will foresee and cancel out the results. (Research shows that some schizophrenics are able to tickle themselves because they don’t make the same distinctions between self and other.) Davila-Ross has tickled humans, chimpanzees, bonobos, orangutans and gorillas, and she says sometimes just the pretouch anticipation evokes laughter. Only the great apes regularly tickle one another, although many animals, including rats, cats and dogs, enjoy it. (In one study, rats kept in social isolation and exposed to regular electrical shocks exhibited less fear and lower catecholamine stress hormones when tickled daily by a researcher.)",Magazine,https://www.nytimes.com/2016/09/04/magazine/how-to-tickle-someone.html
2016-09-01,"A Midtown Apartment, the Opposite of Nice and Quiet",Ruvin and Polina Itskovich wanted an apartment in the middle of everything in Manhattan.,"With their two sons grown and out of the house, Ruvin and Polina Itskovich found their neighborhood in Bergen Beach, Brooklyn, too calm for their liking.",Real Estate,https://www.nytimes.com/2016/09/04/realestate/a-midtown-apartment-the-opposite-of-nice-and-quiet.html
2016-09-01,Judge John Hodgman on Showering Sitting Down,"Unless you’re trying to wash away the pain of a heart-wrenching breakup and you’re also in a movie, please stand up.","Ryan writes: I have an internet friend. We’re both commenters on a music website. I don’t even know his real name, only “blochead.” I just found out that when he showers, he doesn’t stand up. He just sits on the floor. Is there any way you could help him not be so depressing?",Magazine,https://www.nytimes.com/2016/09/04/magazine/judge-john-hodgman-on-showering-sitting-down.html
2016-09-01,The 8.21.16 Issue,Readers respond.,RE: DAVID’S ANKLES,Magazine,https://www.nytimes.com/2016/09/04/magazine/the-8-21-16-issue.html
2016-09-01,The Crispy Decadence of the Patty Melt,The cheesy classic Los Angeles sandwich gets the treatment it deserves with or without the meat.,"As great dinner sandwiches go, it is hard to beat the patty melt: ground beef, Swiss cheese and caramelized onions griddled on rye bread until they become a crisp, oozing package of salty-sweet delight. “They are one of the truly great underappreciated sandwich creations of all time,” said Ed Levine, founder of the Serious Eats website, where he maintains a list of his five favorite versions from across the country. “No one thinks about them,” he said. “They haven’t gotten their due!”",Magazine,https://www.nytimes.com/2016/09/04/magazine/the-crispy-decadence-of-the-patty-melt.html
2016-09-01,Points of Contact,Selected by Matthew Zapruder.,Selected by Matthew Zapruder.,Magazine,https://www.nytimes.com/interactive/2016/09/04/magazine/kyle-dargan-points-of-contact.html
2016-09-01,"36 Hours in the Cinque Terre, Italy","This wildly rugged slice of Ligurian coast with its five tiny towns is a delight for hikers, foodies and wine enthusiasts.","This wildly rugged slice of Ligurian coast with its five tiny towns is a delight for hikers, foodies and wine enthusiasts.",Travel,https://www.nytimes.com/interactive/2016/09/01/travel/what-to-do-36-hours-in-the-cinque-terre-italy.html
2016-09-01,Article of the Day | ‘Colin Kaepernick’s Anthem Protest Underlines Union of Sports and Patriotism’,Should athletes and spectators always stand for the national anthem before a sporting event in the United States?,Article: “Colin Kaepernick’s Anthem Protest Underlines Union of Sports and Patriotism”,Education,https://learning.blogs.nytimes.com/2016/09/01/article-of-the-day-colin-kaepernicks-anthem-protest-underlines-union-of-sports-and-patriotism/
2016-09-01,"With Impeachment Over, Brazil’s Next Challenge Is Its Flailing Economy","The new president, Michel Temer, must navigate his own controversies and a quarrelsome Congress to lead Latin America’s largest nation out of a deepening fiscal crisis.",BRASÍLIA — Brazilians booed him as he presided over the opening of the Olympics in Rio. He has been accused of taking bribes. The economy he is supposed to rescue is on the cusp of a depression.,World,https://www.nytimes.com/2016/09/02/world/americas/brazil-economy-michel-temer.html
2016-09-01,How Some Chinese Men Meet Summer’s Swelter: With Midriff Bare and Bulging,"Nothing defines China’s hottest days more than the Beijing Bikini: grown men, without a hint of shame, rolling up shirts to expose often generous bellies.","Summer on the streets of Chinese cities yields a panoply of exotic sights and sounds: old men loudly jousting over mah-jongg tiles, sidewalk barbecues grilling tough-to-identify animal parts, and the unmistakable growl of a clearing throat — that ends with an inevitable splat.",World,https://www.nytimes.com/2016/09/02/world/what-in-the-world/china-summer-beijing-bikini.html
2016-09-01,"‘A New York Game’: Where Paddle Ball, Trash Talk Included, Is King","For some members of the Silver Gull Beach Club, the perfect summer is spent not at the beach, the pool or the cabanas, but on a hot concrete court.","They were all out there, slapping the ball on the sun-baked concrete: the Doctor, the Plumber, the Killer, Five Borough Phil, Rockaway Steve and, of course, the Duck.",New York,https://www.nytimes.com/2016/09/02/nyregion/a-new-york-game-where-paddle-ball-trash-talk-included-is-king.html
2016-09-01,A Paralympian Races to Remove Obstacles for the Next Generation,"Tatyana McFadden, who with her mother has fought for students with disabilities to participate in sports, could leave the Rio Paralympics with seven gold medals.","CLARKSVILLE, Md. — Growing up on a dead-end street in suburbia, Tatyana and Hannah McFadden raced their wheelchairs up, down and all around. Their family challenged cul-de-sac convention, but also fit right in.",Sports,https://www.nytimes.com/2016/09/04/sports/olympics/paralympics-tatyana-mcfadden-wheelchair.html
2016-09-01,An Immigrant Family Encounter the 1 Percent in a Debut Novel,"In Imbolo Mbue’s “Behold the Dreamers,” immigrants from Cameroon are drawn into a banker’s family as the financial crisis deepens.",BEHOLD THE DREAMERSBy Imbolo Mbue382 pp. Random House. $28.,Books,https://www.nytimes.com/2016/09/04/books/review/imbolo-mbue-behold-the-dreamers.html
2016-09-01,"Sorry, Mom and Dad: You’re Not So Important After All","In “Do Parents Matter?,” the married anthropologists Robert A. LeVine and Sarah LeVine explain why parenting styles aren’t nearly as important as we imagine.","DO PARENTS MATTER?Why Japanese Babies Sleep Well, Mexican Siblings Don’t Fight, and American Parents Should Just RelaxBy Robert A. LeVine and Sarah LeVineIllustrated. 238 pp. PublicAffairs. $25.99.",Books,https://www.nytimes.com/2016/09/04/books/review/do-parents-matter-robert-levine-sarah-levine.html
2016-09-01,The Curse of a Phoenix Weatherman: Finding New Ways to Say ‘It’s Hot’,"Night after night in the summer, this meteorologist must deliver the same news to his television viewers: It’s really, really hot out there.","PHOENIX — There are certain unspoken talents required of television meteorologists in Phoenix, where the sun shines 296 days of the year and temperatures exceeding 100 degrees faze no one. One such skill is the ability to make the weather sound new each day.",U.S.,https://www.nytimes.com/2016/09/01/us/phoenix-weather-forecaster-seeks-viewers-help-saying-its-hot.html
