date,headline,abstract,lead_paragraph,section,url
2023-01-01,The Week in Business: Southwest’s Holiday Meltdown,"The cost cutting continues at Twitter. The S&P 500 had a bad 2022, and it’s not clear if 2023 will be better. The Labor Department will report jobs numbers for December.","Thousands of travelers were stranded in airports across the country over the holidays as Southwest Airlines canceled more than 2,900 flights on Monday and roughly 5,000 over Tuesday and Wednesday, more than 60 percent of its schedule. The disruptions were the result of staffing shortages and longstanding technological problems compounded by a fierce winter storm. Many customers said Southwest had done little or nothing to get them to their destinations. The airline’s chief executive of 10 months, Bob Jordan, apologized, and the company said it had called on over 1,000 corporate employees to manually schedule crews for new flights. But Southwest’s reputation is in tatters, and the scale of the chaos — which one industry analyst called “the worst round of cancellations for any single airline” in recent memory — has prompted the Department of Transportation to announce that it would look into whether Southwest was meeting its obligations to customers.",Business Day,https://www.nytimes.com/2023/01/01/business/the-week-in-business-southwest-canceled-flights.html
2023-01-01,A Happier New Year,Develop stronger relationships in 2023.,"For over 80 years, researchers at Harvard have studied what makes for a good life. They found one surefire, scientifically proven predictor of happiness: developing warmer relationships.",Briefing,https://www.nytimes.com/2023/01/01/briefing/new-year-resolutions-happiness.html
2023-01-01,Dionne Warwick Is Ready for an Encore,"A conversation with the five-time Grammy-winning singer who is the subject of a new career-spanning documentary, “Dionne Warwick: Don’t Make Me Over.”","Dionne Warwick refuses to stay put. At 82, the five-time Grammy-winning artist is making stops in Hawaii and Vancouver on her One Last Time tour — she won’t say whether it’s truly her last — tweeting (or “twoting,” as she calls it) to her more than half a million followers, and making appearances on “S.N.L.” and on movie soundtracks like Jordan Peele’s “Nope.” When she retires, she said, she’ll move to Brazil.",Movies,https://www.nytimes.com/2023/01/01/movies/dionne-warwick-dont-make-me-over.html
2023-01-01,Robert Caro Relaxes by Listening to People Drum in Central Park,"The biographer and subject of the documentary “Turn Every Page” talks about his loyalty to the Giants and the Knicks, Zooming with classmates and falling under the spell of Captain Hornblower.","When the filmmaker Lizzie Gottlieb approached Robert Caro about a documentary on the relationship between him and his editor, Robert Gottlieb, Caro didn’t want to do it. He nonetheless found it insulting when Robert, Lizzie’s father, didn’t want to do it either.",Movies,https://www.nytimes.com/2023/01/01/movies/robert-caro-turn-every-page-documentary.html
2023-01-01,"Ex-Nurse Recorded Himself Sexually Assaulting Patients, Police Say","Christopher P. Lambros, 61, was charged with sexual assault after recording videos of himself assaulting unconscious female patients at a Colorado hospital, officials said.","A former nurse at a Colorado hospital has been charged with sexually abusing female patients while they were unconscious and with recording the assaults on video, the police said.",U.S.,https://www.nytimes.com/2023/01/01/us/nurse-arrested-sexual-abuse-colorado.html
2023-01-01,"Putin Has a New Year’s Message. So Do His Critics, From Jail.",Seasonal greetings from imprisoned opponents offered counterprogramming of a sort to the traditional end-of-year speech from President Vladimir V. Putin of Russia.,There are now so many jailed opponents of President Vladimir V. Putin and his full-scale invasion of Ukraine that a new tradition has emerged in Russia: New Year’s greetings from political prisoners.,World,https://www.nytimes.com/2023/01/01/world/europe/putin-critics-russia-new-year-messages.html
2023-01-01,Don’t Honor Those With a Nazi History,Readers discuss a guest essay about U.S. institutions that honor former Nazis. Also: Wearing masks; inaccessible historic houses. ,To the Editor:,Opinion,https://www.nytimes.com/2023/01/01/opinion/letters/honoring-former-nazis.html
2023-01-01,"Rabbi Haim Druckman, a Leader of Religious Zionism, Dies at 90","An influential educator, he was a strong advocate of creating Jewish settlements in the West Bank, Gaza and East Jerusalem.","JERUSALEM — Rabbi Haim Druckman, a prominent spiritual leader of Israel’s Religious Zionist movement, lifelong educator, founder of the Jewish settlement project and politician, died here on Dec. 25. He was 90.",Obituaries,https://www.nytimes.com/2023/01/01/obituaries/haim-druckman-dead.html
2023-01-01,What to Cook This Week,Good morning. Welcome to 2023! How’s the noggin?,Good morning. Welcome to 2023! How’s the noggin?,Food,https://www.nytimes.com/2023/01/01/dining/what-to-cook-this-week.html
2023-01-01,Why India and China Are Fighting in the Himalayas,The countries share a volatile disputed border that is not marked on a map.,"NEW DELHI — On a freezing December day on a remote Himalayan mountain ridge, Indian and Chinese soldiers fought with sticks, stones, clubs and bare fists. Scores were bloodied and injured. The incident, according to the Indian authorities, occurred on Dec. 9, when about 300 soldiers from the People’s Liberation Army of China attempted to occupy Yangtse, a mountainous border post on the disputed India-China border in the Tawang area in northeastern India.",Opinion,https://www.nytimes.com/2023/01/01/opinion/india-china-himalayas.html
2023-01-01,Forget the Beach Bod. Try These Soul Resolutions Instead.,New Year’s habits that are good for the soul. ,"I never know how to think about New Year’s resolutions or whether to make them. On one hand, I am drawn to the idea of new beginnings. I love the intentionality and thoughtfulness that are required to make a resolution. They force me to reflect on what I long for, what the good life might consist of and how to get there, which is a good exercise for all of us at any time.",Opinion,https://www.nytimes.com/2023/01/01/opinion/soul-resolutions-new-year.html
2023-01-01,There Has Never Been a Better Time to Be Short,"Short people don’t just save resources; as resources become scarcer owing to overpopulation and global warming, they may also be best suited for long-term survival.",From where I stand — at five feet even — being tall is a widely held fantasy of superiority that long ago should have been retired.,Opinion,https://www.nytimes.com/2023/01/01/opinion/height-short.html
2023-01-01,Putin Has No Red Lines,There are better ways to think about strategy.,“What are Putin’s red lines?”,Opinion,https://www.nytimes.com/2023/01/01/opinion/putin-russia-ukraine-war-strategy.html
2023-01-01,"Lula Becomes Brazil’s President, With Bolsonaro in Florida","Brazil inaugurates its new president, Luiz Inácio Lula da Silva, on Sunday. Facing investigations, former President Jair Bolsonaro has taken refuge in Orlando.",Follow our live coverage of the election protests at Brazil’s National Congress.,World,https://www.nytimes.com/2023/01/01/world/americas/bolsonaro-florida-brazil.html
2023-01-01,Retiring Congress Members See Rough Roads Ahead. They Won’t Miss the Gridlock.,Departing longtime lawmakers perceive little prospect of orderly business in a divided Congress. They’re taking with them decades of experience in the day-to-day work of keeping the government running.,"WASHINGTON — Seated in his rapidly emptying office, Senator Richard M. Burr, Republican of North Carolina, ticked through the frustrations that had piled up in recent years: party leaders devaluing committee work, an institution reluctant to embrace new ideas and unnamed colleagues unwilling to collaborate or brush up on the details of legislation.",U.S.,https://www.nytimes.com/2023/01/01/us/politics/senate-house-retiring-burr-shelby.html
2023-01-01,Review: The Met Opera Found an Audience for ‘Fedora.’ For Now.,Worries about the company’s future were momentarily stilled at a festive gala premiere on New Year’s Eve.,"The mood was festive, the audience large and enthusiastic, for the gala premiere on New Year’s Eve of a rare new production of Umberto Giordano’s lovably preposterous potboiler “Fedora” at the Metropolitan Opera.",Arts,https://www.nytimes.com/2023/01/01/arts/music/fedora-met-opera.html
2023-01-01,"As His Life of Fantasy Comes Into Focus, George Santos Goes to Washington","Mr. Santos, under scrutiny for lies about his background, is set to be sworn into Congress on Tuesday even as records, colleagues and friends divulge more about his past.","In two years, George Santos went from being a little-known also-ran to a beacon of the Republican Party’s unexpected resurgence in a deep-blue state. ",New York,https://www.nytimes.com/2023/01/01/nyregion/george-santos-congress-republican-new-york.html
2023-01-01,"In a Small Arkansas City, Crime, Dread and an Emergency Curfew","A gun death on Christmas Eve crystallized the fear and frustration over violence that had been building in Eudora, Ark., a city of 1,700, for months.","EUDORA, Ark. — In the small city planted in a seemingly endless spread of flat Arkansas farmland, the sense of danger had been building. There had been shootings, home invasions, teenagers without driver’s licenses going on joy rides that ended in crashes. The police had been run ragged. ",U.S.,https://www.nytimes.com/2023/01/01/us/arkansas-crime-emergency-curfew.html
2023-01-01,Idaho Murder Suspect Had Been a Student of the Criminal Mind,The arrest of a graduate student in the murder of four University of Idaho students eased fears but raised a troubling new question: What was the motive?,"MOSCOW, Idaho — About two weeks before four University of Idaho students were found stabbed to death in a home near campus, Bryan Kohberger was sitting in a criminology class at a college just a short drive away, leaning into a conversation about forensics, D.N.A. and other evidence prosecutors use to win convictions.",U.S.,https://www.nytimes.com/2023/01/01/us/bryan-kohberger-idaho-murders.html
2023-01-01,Russian Airstrikes Leave Ukrainians Few Options but to Endure,"Ten months into the war, Ukraine has turned the tide in ground combat, but its cities are still facing relentless waves of missiles and exploding drones.","KYIV, Ukraine — Fed up with huddling for safety in their corridors and bathrooms during Russia’s aerial attacks, residents of one neighborhood in Kyiv took a different approach in the first moments of New Year’s Day.",World,https://www.nytimes.com/2023/01/01/world/europe/ukraine-russia-air-attacks.html
2023-01-01,A Toxic Stew on Cape Cod: Human Waste and Warming Water,"Climate change is contributing to electric-green algae blooms. Massachusetts wants a cleanup of the antiquated septic systems feeding the mess, but it could cost billions.","MASHPEE, Mass. — Ashley K. Fisher walked to the edge of the boat, pulled on a pair of thick black waders, and jumped into the river to search for the dead.",Climate,https://www.nytimes.com/2023/01/01/climate/cape-cod-algae-septic.html
2023-01-01,Jan. 4: Earth will be at its closest point to the sun,"Even as the Northern Hemisphere experiences winter’s chill, our planet on Wednesday will be at perihelion, the closest it gets to the sun during its elliptical orbit. Learn more about planetary orbits and the search for life around the galaxy.","Even as the Northern Hemisphere experiences winter’s chill, our planet on Wednesday will be at perihelion, the closest it gets to the sun during its elliptical orbit. Learn more about planetary orbits and the search for life around the galaxy.",Science,https://www.nytimes.com/article/jan-4-earth-will-be-at-its-closest-point-to-the-sun.html
2023-01-01,Jan. 3-4: The Quadrantid meteor shower will peak,"The year starts with the Quadrantid meteor shower, named after Quadrans Muralis, an archaic constellation that modern astronomers lump in with the constellation known as Boötes. It can be one of the strongest showers of the year, though poor winter weather and a short window for peak viewing often mean that it can fall short of its potential.","The year starts with the Quadrantid meteor shower, named after Quadrans Muralis, an archaic constellation that modern astronomers lump in with the constellation known as Boötes. It can be one of the strongest showers of the year, though poor winter weather and a short window for peak viewing often mean that it can fall short of its potential.",Science,https://www.nytimes.com/2023/01/01/science/quadrantid-meteor-shower.html
2023-01-01,How to watch meteor showers,2023 should be a good year for meteor lovers.,"On any given night, far from bright city lights, there’s a chance that you’ll see a beautiful streak shoot across the sky as a meteor flies overhead. But on special dates scattered throughout the year, skywatchers can catch a multitude of flares as meteor showers burst in the darkness.",Science,https://www.nytimes.com/article/meteor-showers-how-to-see.html
2023-01-01,"At Inauguration, Hochul Vows to Make New York Safer and More Affordable","Gov. Kathy Hochul, the first woman to be sworn in for a full term as New York State governor, appealed for unity.","ALBANY, N.Y. — Kathy Hochul became the first woman to be sworn in to a full term as governor of New York on Sunday, a landmark moment that she said she would seize to lead a state confronting fears over crime and a crisis of affordability.",New York,https://www.nytimes.com/2023/01/01/nyregion/hochul-inauguration-ny-governor.html
2023-01-01,Your Monday Briefing: The Impact of a U.S. Chip-Making Boom,"Also, North Korea threatens nuclear escalation and Ukraine reinforces its resilience amid a deadly assault.",,Briefing,https://www.nytimes.com/2023/01/01/briefing/chips-china-us-north-korea-nuclear.html
2023-01-01,"Edith Pearlman, Writer Who Won Acclaim Late in Life, Dies at 86","A short story writer for four decades, her own tale was a rare Cinderella story in publishing, centering on a septuagenarian and a young editor.",,Obituaries,https://www.nytimes.com/2023/01/01/obituaries/edith-pearlman-dead.html
2023-01-01,"Jeremiah Green, Drummer for Modest Mouse, Dies at 45","Mr. Green was a founder of the group, an indie band that rose to mainstream success. He was also one of its most enduring members.","Jeremiah Green, a drummer who co-founded and then became a stalwart member of Modest Mouse, an indie rock band that rose to mainstream fame, died on Saturday in the small coastal city of Sequim, Wash. He was 45.",Arts,https://www.nytimes.com/2023/01/01/arts/music/jeremiah-green-dead.html
2023-01-01,What We Learned From Week 17 in the N.F.L.,"Quarterback problems doomed the Jets and Commanders, while Tampa Bay won the woeful N.F.C. South with a banner day from Mike Evans in a victory over Carolina.","With just two weeks left in the season, it’s time to put up or shut up. Some teams were ready on Sunday; others were not. The disappointing Buccaneers rose to the challenge, coming back to beat the Panthers and wrest the division title from them. The Jets and Commanders, by contrast, lost games that dashed their playoff hopes.",Sports,https://www.nytimes.com/2023/01/01/sports/football/nfl-week-17-scores.html
2023-01-01,Kerfuffle,Seth Bisen-Hersh’s debut puzzle was meant to be.,Jump to: Tricky Clues | Today’s Theme,Crosswords & Games,https://www.nytimes.com/2023/01/01/crosswords/daily-puzzle-2023-01-02.html
2023-01-01,Brazil’s Luiz Inácio Lula da Silva Is Sworn In as President,"Hundreds of thousands of supporters filled the central esplanade in Brazil’s capital, as President Luiz Inácio Lula da Silva waved to onlookers from his motorcade on the way to his inauguration ceremony.","Hundreds of thousands of supporters filled the central esplanade in Brazil’s capital, as President Luiz Inácio Lula da Silva waved to onlookers from his motorcade on the way to his inauguration ceremony.",World,https://www.nytimes.com/video/world/americas/100000008710294/lula-brazil-inauguration.html
2023-01-01,"Anita Pointer, Frequent Lead Singer of Famed Sister Act, Dies at 74","She was the lead vocalist on all three of the Pointer Sisters’ Top 40 hits in the group’s early years, and she helped define its pop sound in the 1980s.","Anita Pointer, the sweet and occasionally sultry lead vocalist on many hits of her family band the Pointer Sisters in the 1970s and ’80s, died on Saturday at home in Beverly Hills, Calif. She was 74.",Obituaries,https://www.nytimes.com/2023/01/01/obituaries/anita-pointer-dead.html
2023-01-01,California Scrambles to Recover From Storm Before the Next One Hits,"A weather event known as an atmospheric river dumped snow and rain across the state, causing flooding and landslides and killing one.","After days of pounding rain, winds and snow, Californians woke up to sunny skies and waterlogged streets on New Year’s Day, scrambling to recover during a brief intermission before the next rainstorms that are forecast to hit the region later this week.",U.S.,https://www.nytimes.com/2023/01/01/us/california-storm.html
2023-01-02,California Town Rattled by Earthquake a Second Time,"Rio Dell was still recovering from a 6.4-magnitude quake that hit on Dec. 20, when it was jolted again on New Year’s Day.","RIO DELL, Calif — The first jolt came days before Christmas, in the middle of the night, shaking residents awake, toppling walls and cracking roads. The town was still recovering from that 6.4-magnitude earthquake when they got another, this time on a sunny, otherwise quiet New Year’s Day.",U.S.,https://www.nytimes.com/2023/01/01/us/california-earthquake.html
2023-01-02,How Strong Are Your Relationships?,"Relationships with friends, family, coworkers and even casual acquaintances play a crucial role in your well-being. Find out how robust your social ties are.","Relationships with friends, family, coworkers and even casual acquaintances play a crucial role in your well-being. Find out how robust your social ties are.",Well,https://www.nytimes.com/interactive/2023/01/01/well/happiness-challenge-quiz.html
2023-01-02,Day 1: Take Stock of Your Relationships,"Today, you will identify the areas of your life in which you would like to be more connected.","In 1938, researchers at Harvard set out to learn what makes a person thrive.",Well,https://www.nytimes.com/2023/01/01/well/happiness-challenge-relationships.html
2023-01-02,The Man Who Made Spain the Magic Capital of the World,"Inside the mind of Juan Tamariz, the godfather of close-up card magic.","Going out to dinner with Juan Tamariz in Madrid is a little like accompanying a cartoon character on a journey to the real world. As I walked with the 80-year-old magician on side streets off the city center’s main drag, the Calle Gran Vía, heads turned left and right. Tamariz has been a professional magician for 52 years, and in that time, he has managed the singular feat of becoming both a household name in his home country and a living legend in magic everywhere. He is referred to by magicians all over the world, and waiters all over Madrid, as Maestro. David Blaine has called him “the greatest and most influential card magician alive.” But in Spain, Tamariz is an icon, less like Blaine or David Copperfield and more like Kermit the Frog.",Magazine,https://www.nytimes.com/2023/01/02/magazine/juan-tamariz-magic.html
2023-01-02,Your Monday Briefing,Lula is now the president of Brazil.,"Luiz Inácio Lula da Silva, widely known as Lula, took the reins of the Brazilian government yesterday in an elaborate inauguration, complete with a motorcade, a music festival and hundreds of thousands of supporters filling the central esplanade of Brasília, the capital. It caps a stunning political comeback for the man who was once Brazil’s most popular president.",Briefing,https://www.nytimes.com/2023/01/02/briefing/lula-ukraine-benedict.html
2023-01-02,What’s on TV This Week: ‘Finding Your Roots’ and ‘Mayfair Witches’,Henry Louis Gates Jr.’s genealogy series returns on PBS. And a TV adaptation of an Anne Rice trilogy debuts on AMC.,"Between network, cable and streaming, the modern television landscape is a vast one. Here are some of the shows, specials and movies coming to TV this week, Jan. 2-8. Details and times are subject to change.",Arts,https://www.nytimes.com/2023/01/02/arts/television/tv-shows-this-week.html
2023-01-02,Spelling Bee Forum,Feeling stuck on today’s puzzle? We can help.,"MONDAY — Hi busy bees! Welcome to today’s Spelling Bee forum. There are a number of terms that appear in both this article and other online discussions of the Spelling Bee; a glossary of those terms compiled by Monicat, a Times reader, can be found below. For more Spelling Bee conversation, check out Deb Amlen’s weekly humor column, “Diary of a Spelling Bee Fanatic.”",Crosswords & Games,https://www.nytimes.com/2023/01/02/crosswords/spelling-bee-forum.html
2023-01-02,Climate Activists Find a Way to Get Germany’s Attention: Stop Traffic,Extreme tactics have pushed the climate crisis to the top of the public discourse but also stirred debate over whether the activists are going too far.,The radical climate activists tried hunger strikes. They glued themselves to famous paintings. They tried to disrupt a classical concert. They confronted lawmakers trying to enter Parliament. They even desecrated an official Christmas tree of the city of Berlin.,World,https://www.nytimes.com/2023/01/02/world/europe/climate-activists-germany-stop-traffic.html
2023-01-02,My Uncle Taught Pelé Guitar: The Mourning Is Deeper in One City,"While fans around the world grieve Pelé’s death, in Santos, Brazil, where he first made his mark, residents recall a friend and neighbor who never forgot them.","All around the world, fans have mourned the loss of Pelé, whose unrivaled mastery of the beautiful game catapulted him to a level of celebrity attained by few athletes.",Sports,https://www.nytimes.com/2023/01/02/sports/soccer/pele-santos-brazil-mourn.html
2023-01-02,"No Corrections: Jan. 2, 2023","No corrections appeared in print on Monday, Jan. 2, 2023.","Errors are corrected during the press run whenever possible, so some errors noted here may not have appeared in all editions.",Corrections,https://www.nytimes.com/2023/01/02/pageoneplus/no-corrections-jan-2-2023.html
2023-01-02,Quotation of the Day: A Mall Where Vendors and Shoppers Celebrate the Beauty in Every Body,"Quotation of the Day for Monday, January 2, 2023.",“Sometimes it feels nice to not even feel special.”,Corrections,https://www.nytimes.com/2023/01/02/pageoneplus/quotation-of-the-day-a-mall-where-vendors-and-shoppers-celebrate-the-beauty-in-every-body.html
2023-01-02,‘Biofoul’ on Hull Strands Cruise Ship at Sea for 6 Days,"An unidentified organism prompted Australia to block the vessel from docking, forcing passengers to skip a series of port stops.","A cruise through the glittering blue waters from Auckland to Sydney should have been a holiday-season highlight for passengers, many of whom had saved years for it.",World,https://www.nytimes.com/2023/01/02/world/australia/biofoul-cruise-ship.html
